date,stock_ret
2020-04-23,0.973796836329496
2020-04-24,0.9764556593164053
2020-04-27,0.9807437443293652
2020-04-28,0.9882657235955283
2020-04-29,0.991646639974765
2020-04-30,1.003401794111306
2020-05-06,1.011209478279691
2020-05-07,1.0142497421095418
2020-05-08,1.0151997922823497
2020-05-11,1.0169071483083298
2020-05-12,1.0271733264762999
2020-05-13,1.0308314780515733
2020-05-14,1.0333780782653441
2020-05-15,1.047655574617479
2020-05-18,1.0683013600240516
2020-05-19,1.0784135507687846
2020-05-20,1.067660775661018
2020-05-21,1.0624484123088778
2020-05-22,1.055700531687002
2020-05-25,1.050190315037444
2020-05-26,1.0652103194182552
2020-05-27,1.0713993641042407
2020-05-28,1.07993416432219
2020-05-29,1.0900480254515628
2020-06-01,1.1007729917615134
2020-06-02,1.0983160966998415
2020-06-03,1.1175020967197866
2020-06-04,1.1372140263341453
2020-06-05,1.1524907943218532
2020-06-08,1.146605669866941
2020-06-09,1.1494033929075522
2020-06-10,1.1356225723608109
2020-06-11,1.1275023401432935
2020-06-12,1.128303937614954
2020-06-15,1.111073967946739
2020-06-16,1.1251961948969487
2020-06-17,1.1324383137209084
2020-06-18,1.1218404310280092
2020-06-19,1.1230352121583733
2020-06-22,1.1178734256792167
2020-06-23,1.1190804324382697
2020-06-24,1.1281179993380697
2020-06-29,1.120052034522905
2020-06-30,1.1466958300406143
2020-07-01,1.1635765380787213
2020-07-02,1.1851709392941994
2020-07-03,1.2452365267004017
2020-07-06,1.3433121286112868
2020-07-07,1.3460698118839074
2020-07-08,1.387926379761743
2020-07-09,1.3871380585497786
2020-07-10,1.3878361181143415
2020-07-13,1.4185058907844694
2020-07-14,1.4213468797737387
2020-07-15,1.3821004102199945
2020-07-16,1.3021443919046012
2020-07-17,1.3321444122408994
2020-07-20,1.4036336163003822
2020-07-21,1.4010743528557967
2020-07-22,1.41447008763572
2020-07-23,1.4702913663732895
2020-07-24,1.423504791853218
2020-07-27,1.4444092888693187
2020-07-28,1.4391722204231094
2020-07-29,1.4723515839449748
2020-07-30,1.4943189009760074
2020-07-31,1.5042117781385362
2020-08-03,1.5445813582624621
2020-08-04,1.5154232259036544
2020-08-05,1.560782023614326
2020-08-06,1.57604112338572
2020-08-07,1.5820200451591755
2020-08-10,1.5848592102967152
2020-08-11,1.561756237113126
2020-08-12,1.5412202006753684
2020-08-13,1.547573968869683
2020-08-14,1.5619731664819219
2020-08-17,1.6062305039780516
2020-08-18,1.5861777375234587
2020-08-19,1.604548259570138
2020-08-20,1.58822923509138
2020-08-21,1.5935144433524575
2020-08-24,1.5829967475425628
2020-08-25,1.583116510240338
2020-08-26,1.5929262929614394
2020-08-27,1.595002407385495
2020-08-28,1.628562795745361
2020-08-31,1.6420413905498803
2020-09-01,1.6546793755120213
2020-09-02,1.6809771723607414
2020-09-03,1.6949820833274334
2020-09-04,1.6772392488515158
2020-09-07,1.6711778117056835
2020-09-08,1.6789535401305875
2020-09-09,1.6803231662822677
2020-09-10,1.6890971488784843
2020-09-11,1.694663536721501
2020-09-14,1.7166427334873777
2020-09-15,1.7320133544774265
2020-09-16,1.7661910978839857
2020-09-17,1.759693730450198
2020-09-18,1.7664267353623226
2020-09-21,1.7531648205564252
2020-09-22,1.7205471644815815
2020-09-23,1.7282681177288541
2020-09-24,1.6672577206268775
2020-09-25,1.657295123529073
2020-09-28,1.6610811502456835
2020-09-29,1.6682223719456493
2020-09-30,1.6740599066561557
2020-10-09,1.718408732599615
2020-10-12,1.7568628126723975
2020-10-13,1.7853866462154477
2020-10-14,1.7672420462643939
2020-10-15,1.7711512693774025
2020-10-16,1.7770044399570089
2020-10-19,1.7663990245871815
2020-10-20,1.7705746258439612
2020-10-21,1.7830463436754114
2020-10-22,1.7683236570713186
2020-10-23,1.7752094826931066
2020-10-26,1.767952019388743
2020-10-27,1.7605871951510792
2020-10-28,1.7751905550232703
2020-10-29,1.8030655616251856
2020-10-30,1.7749447845615551
2020-11-02,1.813825636954901
2020-11-03,1.8321768019772047
2020-11-04,1.8759633374970772
2020-11-05,1.9344757392551983
2020-11-06,1.9663608959328809
2020-11-09,2.006536226487242
2020-11-10,1.9839993488917351
2020-11-11,1.9720158900588567
2020-11-12,1.9641443854649343
2020-11-13,1.9480237798510462
2020-11-16,2.0024612622202818
2020-11-17,2.0059350243728415
2020-11-18,2.019441128376347
2020-11-19,2.0124163801134975
2020-11-20,2.078908662028568
2020-11-23,2.1312277619698774
2020-11-24,2.162196958191273
2020-11-25,2.1651674540108985
2020-11-26,2.1788200977752807
2020-11-27,2.162988352516493
2020-11-30,2.189219268647894
2020-12-01,2.237489276541407
2020-12-02,2.2459923720044603
2020-12-03,2.2265671137564054
2020-12-04,2.203357244081439
2020-12-07,2.177065950885779
2020-12-08,2.152563215213999
2020-12-09,2.1369560222218653
2020-12-10,2.119588542252926
2020-12-11,2.0915861422793838
2020-12-14,2.14543778852663
2020-12-15,2.1501330882763505
2020-12-16,2.138647133397666
2020-12-17,2.154807175557859
2020-12-18,2.157469533934851
2020-12-21,2.1873957964926807
2020-12-22,2.193106142899444
2020-12-23,2.207743994614943
2020-12-24,2.1991275708368483
2020-12-25,2.2480766469516564
2020-12-28,2.2779015249963157
2020-12-29,2.237844052964248
2020-12-30,2.2795735467023097
2020-12-31,2.3102948462990387
2021-01-04,2.360081208800028
2021-01-05,2.417087273386199
2021-01-06,2.450053363449848
2021-01-07,2.516624390892337
2021-01-08,2.494078139626619
2021-01-11,2.4711806766329594
2021-01-12,2.5458413273419174
2021-01-13,2.564425735880275
2021-01-14,2.5114493079186673
2021-01-15,2.4976185445187054
2021-01-18,2.561854612205894
2021-01-19,2.5121698818421514
2021-01-20,2.520425409767054
2021-01-21,2.5605404068035296
2021-01-22,2.5781098070182256
2021-01-25,2.611691277360916
2021-01-26,2.587942748987109
2021-01-27,2.6289394867055917
2021-01-28,2.5073902730256568
2021-01-29,2.5216937437791263
2021-02-01,2.6410189036774385
2021-02-02,2.6339456823286915
2021-02-03,2.6633403580945165
2021-02-04,2.67666366413181
2021-02-05,2.6874625984008795
2021-02-08,2.7391412955058745
2021-02-09,2.736148373816064
2021-02-10,2.744818300402115
2021-02-18,2.7796152219488426
2021-02-19,2.758077461047307
2021-02-22,2.753010091132185
2021-02-23,2.805354490222816
2021-02-24,2.7380067873221288
2021-02-25,2.771864954826789
2021-02-26,2.715595728034449
2021-03-01,2.7749354779949122
2021-03-02,2.776804802695115
2021-03-03,2.9074387033615126
2021-03-04,2.9425050880808947
2021-03-05,2.8883413390324484
2021-03-08,2.8921993315077548
2021-03-09,2.904528078763144
2021-03-10,2.8760894431791977
2021-03-11,2.9377272056814534
2021-03-12,3.0261328051372156
2021-03-15,3.0211379112754058
2021-03-16,3.0436190770055407
2021-03-17,2.964773369625361
